IDNumber,Age,AgeGroup,Gender,ParentHighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
317017,15,14.00 to 15.99 years,Male,High school graduate (including GED),MultiRacial,west,68,17,10,10,10,18,10,10,13,48,52,40,40,41,59,41,44,50
317023,14,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Black,west,61,21,10,11,10,10,10,10,10,37,59,40,48,41,37,41,44,38
317020,17,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Hispanic,west,60,11,10,10,10,10,10,10,10,31,37,40,40,41,37,41,44,38
317013,15,14.00 to 15.99 years,Female,High school graduate (including GED),Hispanic,west,66,11,13,10,10,10,13,10,10,45,37,54,40,41,37,55,44,38
318054,13,12.00 to 13.99,Female,Some college or associate degree,Black,midwest,85,17,15,14,14,15,15,12,19,57,52,58,56,57,54,59,56,60
318055,18,18.00 to 21.99 years,Male,High school graduate (including GED),Black,midwest,63,11,10,10,12,10,11,10,10,41,37,40,40,52,37,49,44,38
318060,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,78,21,14,12,11,15,13,13,12,54,59,56,52,49,54,55,58,48
319014,13,12.00 to 13.99,Female,Did not complete high school (no diploma),Black,midwest,80,20,15,11,19,13,11,11,17,55,58,58,48,63,49,49,53,57
319015,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,midwest,91,20,12,14,15,16,17,17,20,59,58,51,56,59,56,61,63,61
319016,12,12.00 to 13.99,Male,High school graduate (including GED),White,midwest,99,17,12,15,20,17,20,15,17,61,52,51,58,64,58,64,61,57
318065,17,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,121,25,21,28,18,18,17,19,18,65,66,64,71,62,59,61,64,59
318064,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,60,18,10,10,10,10,10,10,10,31,55,40,40,41,37,41,44,38
319017,13,12.00 to 13.99,Female,High school graduate (including GED),White,midwest,115,26,19,17,19,18,20,22,30,64,68,63,61,63,59,64,66,71
319018,14,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Black,midwest,69,16,11,18,10,10,10,10,13,48,50,48,62,41,37,41,44,50
319019,12,12.00 to 13.99,Male,Did not complete high school (no diploma),White,midwest,66,17,10,10,12,13,11,10,16,45,52,40,40,52,49,49,44,56
319021,12,12.00 to 13.99,Female,Did not complete high school (no diploma),White,midwest,97,20,15,18,15,18,15,16,18,61,58,58,62,59,59,59,62,59
319020,13,12.00 to 13.99,Male,Some college or associate degree,Hispanic,south,94,17,17,16,15,16,17,13,17,60,52,60,60,59,56,61,58,57
318057,17,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,midwest,89,12,14,14,14,18,12,17,27,59,40,56,56,57,59,52,63,67
318056,18,18.00 to 21.99 years,Male,High school graduate (including GED),Black,midwest,82,20,13,12,13,17,13,14,14,56,58,54,52,55,58,55,60,53
318066,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Black,midwest,143,25,24,22,23,28,19,27,29,67,66,67,65,66,68,63,70,69
318067,18,18.00 to 21.99 years,Male,Did not complete high school (no diploma),Black,midwest,151,24,27,26,22,26,23,27,29,68,64,71,68,66,66,66,70,69
319025,15,14.00 to 15.99 years,Female,Did not complete high school (no diploma),White,midwest,94,18,19,16,14,16,13,16,18,60,55,63,60,57,56,55,62,59
319023,13,12.00 to 13.99,Female,Did not complete high school (no diploma),White,midwest,63,17,10,10,10,12,10,11,11,41,52,40,40,41,46,41,53,45
319027,13,12.00 to 13.99,Male,Did not complete high school (no diploma),Black,midwest,65,19,10,10,10,12,10,13,11,44,56,40,40,41,46,41,58,45
319024,13,12.00 to 13.99,Male,Did not complete high school (no diploma),White,midwest,73,22,13,14,12,12,11,11,10,51,61,54,56,52,46,49,53,38
319028,18,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,midwest,104,27,18,16,17,18,20,15,19,62,70,61,60,62,59,64,61,60
319022,14,14.00 to 15.99 years,Male,Some college or associate degree,AmericanIndAlaskanNat,west,154,23,25,24,23,28,26,28,29,69,62,68,66,66,68,68,71,69
318059,18,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Black,midwest,171,22,24,26,28,30,30,33,29,72,61,67,68,70,71,73,75,69
318069,18,18.00 to 21.99 years,Female,Did not complete high school (no diploma),Black,midwest,151,24,25,23,27,28,26,22,24,68,64,68,65,69,68,68,66,65
318070,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Black,midwest,64,14,11,11,10,11,10,11,10,42,46,48,48,41,43,41,53,38
319029,14,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Black,midwest,64,15,10,10,10,13,10,11,12,42,48,40,40,41,49,41,53,48
320054,19,18.00 to 21.99 years,Female,High school graduate (including GED),Hispanic,midwest,66,23,10,11,12,10,11,12,10,45,62,40,48,52,37,49,56,38
320055,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,106,17,25,18,14,10,14,25,29,63,52,68,62,57,37,57,68,69
320037,17,16.00 to 17.99 years,Male,High school graduate (including GED),Black,midwest,98,19,12,14,19,33,10,10,15,61,56,51,56,63,74,41,44,55
319026,14,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,midwest,143,23,23,21,22,25,25,27,27,67,62,66,64,66,66,67,70,67
321008,12,12.00 to 13.99,Female,Bachelor's degree or higher,White,south,68,18,12,11,10,11,13,11,11,48,55,51,48,41,43,55,53,45
321009,14,14.00 to 15.99 years,Male,Bachelor's degree or higher,White,south,67,22,11,12,11,10,13,10,13,47,61,48,52,49,37,55,44,50
319031,16,16.00 to 17.99 years,Female,High school graduate (including GED),White,midwest,100,22,17,18,13,17,16,19,20,62,61,60,62,55,58,60,64,61
319030,13,12.00 to 13.99,Male,Some college or associate degree,Black,northeast,165,26,23,25,29,29,29,30,30,71,68,66,67,71,70,71,72,71
319035,15,14.00 to 15.99 years,Female,Did not complete high school (no diploma),White,midwest,97,16,16,15,14,16,18,18,22,61,50,59,58,57,56,62,64,63
317029,18,18.00 to 21.99 years,Female,High school graduate (including GED),White,west,69,20,12,10,12,14,10,11,11,48,58,51,40,52,51,41,53,45
317019,15,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,west,64,20,11,10,10,13,10,10,10,42,58,48,40,41,49,41,44,38
317014,15,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Hispanic,west,60,14,10,10,10,10,10,10,10,31,46,40,40,41,37,41,44,38
319037,13,12.00 to 13.99,Female,Did not complete high school (no diploma),Black,midwest,64,12,10,10,10,13,10,11,13,42,40,40,40,41,49,41,53,50
319036,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),White,midwest,64,19,10,10,10,14,10,10,13,42,56,40,40,41,51,41,44,50
319038,16,16.00 to 17.99 years,Female,High school graduate (including GED),White,midwest,62,15,10,10,11,10,10,11,10,39,48,40,40,49,37,41,53,38
317025,16,16.00 to 17.99 years,Male,High school graduate (including GED),White,west,61,12,10,10,10,10,11,10,10,37,40,40,40,41,37,49,44,38
317004,19,18.00 to 21.99 years,Male,High school graduate (including GED),White,west,69,16,10,10,10,18,10,11,17,48,50,40,40,41,59,41,53,57
317011,17,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Hispanic,west,61,12,10,11,10,10,10,10,10,37,40,40,48,41,37,41,44,38
319034,15,14.00 to 15.99 years,Male,Some college or associate degree,MultiRacial,midwest,171,25,28,27,29,28,29,30,29,72,66,73,70,71,68,71,72,69
319032,16,16.00 to 17.99 years,Male,Bachelor's degree or higher,AmericanIndAlaskanNat,midwest,184,20,31,32,32,28,30,31,34,75,58,75,75,74,68,73,74,75
319033,13,12.00 to 13.99,Male,Some college or associate degree,Black,west,184,26,31,30,29,32,32,30,32,75,68,75,73,71,73,75,72,73
317006,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,west,68,22,10,12,14,12,10,10,12,48,61,40,52,57,46,41,44,48
317012,15,14.00 to 15.99 years,Male,High school graduate (including GED),White,west,66,16,12,14,10,10,10,10,10,45,50,51,56,41,37,41,44,38
317028,15,14.00 to 15.99 years,Male,Did not complete high school (no diploma),MultiRacial,west,66,21,11,11,10,10,14,10,12,45,59,48,48,41,37,57,44,48
317027,14,14.00 to 15.99 years,Female,High school graduate (including GED),Hispanic,west,76,17,10,13,11,15,11,16,13,53,52,40,54,49,54,49,62,50
317024,14,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Black,west,69,21,10,11,10,15,13,10,12,48,59,40,48,41,54,55,44,48
317007,16,16.00 to 17.99 years,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,68,24,18,10,10,10,10,10,19,48,64,61,40,41,37,41,44,60
319040,14,14.00 to 15.99 years,Female,High school graduate (including GED),White,midwest,97,20,18,15,14,17,16,17,18,61,58,61,58,57,58,60,63,59
317015,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,west,75,26,12,13,14,14,12,10,18,53,68,51,54,57,51,52,44,59
319039,15,14.00 to 15.99 years,Male,High school graduate (including GED),White,midwest,65,15,11,10,11,12,10,11,13,44,48,48,40,49,46,41,53,50
319042,13,12.00 to 13.99,Male,High school graduate (including GED),Hispanic,midwest,69,15,11,10,11,14,12,11,12,48,48,48,40,49,51,52,53,48
319041,15,14.00 to 15.99 years,Female,Some college or associate degree,Hispanic,west,188,29,34,34,33,29,27,31,30,75,74,75,75,75,70,69,74,71
319044,13,12.00 to 13.99,Female,Some college or associate degree,MultiRacial,midwest,69,18,11,10,10,14,12,12,17,48,55,48,40,41,51,52,56,57
320039,15,14.00 to 15.99 years,Male,High school graduate (including GED),Hispanic,midwest,60,18,10,10,10,10,10,10,10,31,55,40,40,41,37,41,44,38
320040,13,12.00 to 13.99,Female,High school graduate (including GED),Hispanic,midwest,60,25,10,10,10,10,10,10,10,31,66,40,40,41,37,41,44,38
320042,18,18.00 to 21.99 years,Female,High school graduate (including GED),Hispanic,midwest,66,15,14,10,10,12,10,10,11,45,48,56,40,41,46,41,44,45
320043,11,NA,Female,High school graduate (including GED),Hispanic,midwest,62,19,10,11,10,10,11,10,12,39,56,40,48,41,37,49,44,48
320044,17,16.00 to 17.99 years,Female,High school graduate (including GED),Hispanic,midwest,61,21,10,10,10,10,11,10,10,37,59,40,40,41,37,49,44,38
319045,17,16.00 to 17.99 years,Female,High school graduate (including GED),White,midwest,67,13,10,10,11,13,12,11,11,47,43,40,40,49,49,52,53,45
319043,13,12.00 to 13.99,Male,Some college or associate degree,White,west,186,29,28,29,33,32,33,31,30,75,74,73,72,75,73,75,74,71
321028,14,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,73,13,12,12,13,13,13,10,12,51,43,51,52,55,49,55,44,48
319012,13,12.00 to 13.99,Male,Some college or associate degree,White,south,62,10,11,10,10,11,10,10,11,39,32,48,40,41,43,41,44,45
319047,14,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,south,130,21,18,26,19,24,23,20,20,65,59,61,68,63,65,66,65,61
317015,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,west,61,22,10,10,11,10,10,10,10,37,61,40,40,49,37,41,44,38
317018,15,14.00 to 15.99 years,Male,Did not complete high school (no diploma),White,west,70,18,12,11,12,15,10,10,27,49,55,51,48,52,54,41,44,67
317022,16,16.00 to 17.99 years,Female,High school graduate (including GED),White,west,61,12,10,10,10,11,10,10,10,37,40,40,40,41,43,41,44,38
319046,16,16.00 to 17.99 years,Male,Some college or associate degree,Black,south,135,23,25,23,22,21,22,22,26,66,62,68,65,66,62,65,66,66
319049,13,12.00 to 13.99,Male,High school graduate (including GED),White,midwest,67,12,10,10,10,14,11,12,10,47,40,40,40,41,51,49,56,38
319048,14,14.00 to 15.99 years,Female,Some college or associate degree,AmericanIndAlaskanNat,west,160,30,24,27,29,27,28,25,24,70,75,67,70,71,67,70,68,65
319050,13,12.00 to 13.99,Female,Some college or associate degree,AmericanIndAlaskanNat,south,148,28,23,27,24,26,27,21,22,67,71,66,70,67,66,69,65,63
321012,14,14.00 to 15.99 years,Female,Some college or associate degree,White,south,72,13,12,11,11,16,10,12,12,51,43,51,48,49,56,41,56,48
321013,16,16.00 to 17.99 years,Female,Some college or associate degree,MultiRacial,south,66,12,11,12,11,12,10,10,11,45,40,48,52,49,46,41,44,45
321011,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,84,19,17,16,13,15,12,11,17,57,56,60,60,55,54,52,53,57
321005,12,12.00 to 13.99,Male,Bachelor's degree or higher,White,midwest,75,16,12,13,10,17,12,11,15,53,50,51,54,41,58,52,53,55
322019,16,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,south,65,13,10,10,13,12,10,10,11,44,43,40,40,55,46,41,44,45
321011,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,101,16,19,17,19,14,15,17,11,62,50,63,61,63,51,59,63,45
321025,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,68,13,10,11,12,14,11,10,10,48,43,40,48,52,51,49,44,38
323023,14,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,64,12,10,10,10,14,10,10,10,42,40,40,40,41,51,41,44,38
323026,16,16.00 to 17.99 years,Female,High school graduate (including GED),Black,south,63,13,10,10,10,13,10,10,10,41,43,40,40,41,49,41,44,38
323028,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,68,17,11,10,10,16,11,10,10,48,52,48,40,41,56,49,44,38
321020,15,14.00 to 15.99 years,Female,Bachelor's degree or higher,White,south,62,14,10,11,10,10,11,10,11,39,46,40,48,41,37,49,44,45
321007,16,16.00 to 17.99 years,Male,Some college or associate degree,Hispanic,south,67,12,11,12,10,13,10,11,13,47,40,48,52,41,49,41,53,50
320045,17,16.00 to 17.99 years,Female,High school graduate (including GED),Black,midwest,60,18,10,10,10,10,10,10,10,31,55,40,40,41,37,41,44,38
320046,13,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,72,13,14,13,13,10,12,10,10,51,43,56,54,55,37,52,44,38
320047,14,14.00 to 15.99 years,Female,High school graduate (including GED),Black,midwest,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
323024,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,64,12,10,10,10,14,10,10,10,42,40,40,40,41,51,41,44,38
323024,15,14.00 to 15.99 years,Male,High school graduate (including GED),Black,south,65,16,12,11,10,10,12,10,10,44,50,51,48,41,37,52,44,38
323027,15,14.00 to 15.99 years,Female,High school graduate (including GED),Hispanic,south,62,10,10,10,10,12,10,10,10,39,32,40,40,41,46,41,44,38
323029,15,14.00 to 15.99 years,Female,Did not complete high school (no diploma),Other,south,60,12,10,10,10,10,10,10,10,31,40,40,40,41,37,41,44,38
323030,13,12.00 to 13.99,Female,Did not complete high school (no diploma),Other,south,70,11,10,12,10,16,11,11,12,49,37,40,52,41,56,49,53,48
349001,13,12.00 to 13.99,Male,Did not complete high school (no diploma),White,west,66,23,15,11,10,10,10,10,16,45,62,58,48,41,37,41,44,56
349002,15,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,west,74,20,12,11,14,11,14,12,19,52,58,51,48,57,43,57,56,60
349003,15,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Hispanic,west,64,18,11,11,10,12,10,10,15,42,55,48,48,41,46,41,44,55
349004,15,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,west,107,27,23,27,14,16,17,10,20,63,70,66,70,57,56,61,44,61
349006,13,12.00 to 13.99,Male,Some college or associate degree,Hispanic,west,71,15,11,12,12,15,10,11,12,50,48,48,52,52,54,41,53,48
349007,14,14.00 to 15.99 years,Male,Did not complete high school (no diploma),Hispanic,west,76,22,14,10,15,14,12,11,15,53,61,56,40,59,51,52,53,55
349008,13,12.00 to 13.99,Male,Bachelor's degree or higher,White,west,70,21,11,11,11,13,14,10,17,49,59,48,48,49,49,57,44,57
349009,17,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,66,14,10,10,11,12,12,11,12,45,46,40,40,49,46,52,53,48
349010,16,16.00 to 17.99 years,Male,Some college or associate degree,Hispanic,west,77,17,13,13,10,17,13,11,10,54,52,54,54,41,58,55,53,38
349011,16,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,64,18,10,10,10,12,12,10,15,42,55,40,40,41,46,52,44,55
349012,16,16.00 to 17.99 years,Male,Bachelor's degree or higher,Asian,west,97,26,18,19,19,20,11,10,11,61,68,61,63,63,61,49,44,45
323025,16,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,south,62,10,10,10,10,12,10,10,10,39,32,40,40,41,46,41,44,38
349013,17,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,60,15,10,10,10,10,10,10,12,31,48,40,40,41,37,41,44,48
349014,17,16.00 to 17.99 years,Male,Did not complete high school (no diploma),Black,west,68,17,11,11,10,13,13,10,14,48,52,48,48,41,49,55,44,53
349015,16,16.00 to 17.99 years,Male,Some college or associate degree,White,west,64,18,12,10,10,10,12,10,13,42,55,51,40,41,37,52,44,50
349016,17,16.00 to 17.99 years,Male,Some college or associate degree,White,west,72,20,14,13,10,11,14,10,12,51,58,56,54,41,43,57,44,48
349018,16,16.00 to 17.99 years,Male,Bachelor's degree or higher,Other,west,82,20,13,16,16,12,15,10,15,56,58,54,60,60,46,59,44,55
349019,16,16.00 to 17.99 years,Female,High school graduate (including GED),White,west,67,17,10,10,13,14,10,10,10,47,52,40,40,55,51,41,44,38
349022,17,16.00 to 17.99 years,Male,Some college or associate degree,Hispanic,west,86,21,18,16,12,11,19,10,21,58,59,61,60,52,43,63,44,62
349024,13,12.00 to 13.99,Male,Bachelor's degree or higher,Other,west,68,14,11,10,11,14,12,10,10,48,46,48,40,49,51,52,44,38
349025,19,18.00 to 21.99 years,Male,Some college or associate degree,Hispanic,west,81,25,13,13,14,19,11,11,32,56,66,54,54,57,60,49,53,73
349026,17,16.00 to 17.99 years,Male,Some college or associate degree,White,west,78,17,12,14,11,15,16,10,15,54,52,51,56,49,54,60,44,55
349028,17,16.00 to 17.99 years,Female,Some college or associate degree,MultiRacial,west,64,21,11,13,10,10,10,10,11,42,59,48,54,41,37,41,44,45
349029,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),White,west,76,25,15,11,11,16,13,10,15,53,66,58,48,49,56,55,44,55
349030,18,18.00 to 21.99 years,Male,Did not complete high school (no diploma),Hispanic,west,97,19,19,20,15,18,12,13,17,61,56,63,63,59,59,52,58,57
349031,19,18.00 to 21.99 years,Female,Some college or associate degree,White,west,78,21,11,13,16,10,12,16,13,54,59,48,54,60,37,52,62,50
349032,18,18.00 to 21.99 years,Male,Bachelor's degree or higher,White,west,91,22,15,15,16,10,23,12,33,59,61,58,58,60,37,66,56,74
349035,17,16.00 to 17.99 years,Male,Some college or associate degree,MultiRacial,west,75,21,11,12,12,18,12,10,13,53,59,48,52,52,59,52,44,50
349036,16,16.00 to 17.99 years,Female,High school graduate (including GED),Hispanic,west,95,22,16,16,18,19,15,11,15,60,61,59,60,62,60,59,53,55
349037,17,16.00 to 17.99 years,Male,High school graduate (including GED),Black,west,69,11,12,12,12,12,11,10,11,48,37,51,52,52,46,49,44,45
349038,17,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,73,18,12,11,10,17,12,11,14,51,55,51,48,41,58,52,53,53
349039,18,18.00 to 21.99 years,Male,Some college or associate degree,White,west,83,17,14,13,14,18,14,10,13,57,52,56,54,57,59,57,44,50
349040,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Hispanic,west,82,19,12,11,13,17,17,12,14,56,56,51,48,55,58,61,56,53
349041,17,16.00 to 17.99 years,Male,Bachelor's degree or higher,Black,west,71,21,13,12,11,14,11,10,15,50,59,54,52,49,51,49,44,55
349042,17,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,66,18,10,10,11,10,14,11,14,45,55,40,40,49,37,57,53,53
349043,16,16.00 to 17.99 years,Male,Some college or associate degree,MultiRacial,west,63,16,10,10,10,12,11,10,11,41,50,40,40,41,46,49,44,45
349044,18,18.00 to 21.99 years,Female,Some college or associate degree,MultiRacial,west,61,18,10,10,10,10,10,11,11,37,55,40,40,41,37,41,53,45
349045,16,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,73,17,10,10,15,16,10,12,12,51,52,40,40,59,56,41,56,48
349048,17,16.00 to 17.99 years,Male,Some college or associate degree,Black,west,62,18,11,10,10,11,10,10,10,39,55,48,40,41,43,41,44,38
349050,17,16.00 to 17.99 years,Male,Some college or associate degree,White,west,80,17,10,10,11,19,17,13,16,55,52,40,40,49,60,61,58,56
349051,16,16.00 to 17.99 years,Male,High school graduate (including GED),Hispanic,west,66,17,11,11,10,13,11,10,11,45,52,48,48,41,49,49,44,45
349052,17,16.00 to 17.99 years,Female,High school graduate (including GED),Hispanic,west,82,21,15,13,14,11,12,17,14,56,59,58,54,57,43,52,63,53
349053,18,18.00 to 21.99 years,Female,Some college or associate degree,Hispanic,west,61,13,10,10,10,11,10,10,10,37,43,40,40,41,43,41,44,38
349055,18,14.00 to 15.99 years,Male,Some college or associate degree,Hispanic,west,78,17,14,11,11,15,12,15,15,54,52,56,48,49,54,52,61,55
349057,17,16.00 to 17.99 years,Male,Bachelor's degree or higher,MultiRacial,west,60,15,10,10,10,10,10,10,10,31,48,40,40,41,37,41,44,38
349058,17,16.00 to 17.99 years,Female,Did not complete high school (no diploma),Hispanic,west,85,27,19,14,14,13,13,12,18,57,70,63,56,57,49,55,56,59
349059,17,16.00 to 17.99 years,Male,Bachelor's degree or higher,White,west,66,15,11,10,10,15,10,10,13,45,48,48,40,41,54,41,44,50
